case,case_name,center_avg_count_r0p20,center_avg_count_r0p40,center_avg_excess_over_p0_r0p20,center_avg_excess_over_p0_r0p40,center_avg_excess_r0p20,center_avg_excess_r0p40,com_drift,div_rate_contrib_maxAbs_est,excess_maxAbs,excess_mean,frame_index,kind,kplastic_maxAbs,lap_maxAbs,lap_rate_contrib_maxAbs_est,lapz_maxAbs,lapz_rate_contrib_maxAbs_est,mode,p0,particle_count,particle_count_vtk,porepressrate_maxAbs,surface_lap_maxAbs,surface_lap_rate_contrib_maxAbs_est,surface_porepressrate_maxAbs,time,vel_max,vel_mean
diffusion_normalized,CaseCryer_PR_StrictSphere_C5f_DiffusionNormalized,1,27,nan,nan,721.9191734756,666.2127425336739,3.7957947435798533e-14,185755.23333333337,721.9191734756,576.3597978095086,4,diffusion,0.0,10490652.0,71292.23241590215,174.61958,0.0,4,0.0,739,739,196836.28,10490652.0,71292.23241590215,74553.422,0.004022,0.0003865434264298559,0.00012020377085010514
diffusion_normalized,CaseCryer_PR_StrictSphere_C5f_DiffusionNormalized,1,27,nan,nan,670.0650329057,721.2799740006891,2.551457247474305e-12,262970.5266666667,737.3369357187,596.9617780590066,5,diffusion,0.0,10157168.0,69025.94631328578,174.61928,0.0,4,0.0,739,739,271246.91,10157168.0,69025.94631328578,89820.195,0.005027,0.00038091445458138495,0.0001573319814529581
diffusion_normalized,CaseCryer_PR_StrictSphere_C5f_DiffusionNormalized,1,27,nan,nan,542.4310967859,529.9586899364443,3.016342728998385e-14,328382.7,542.4310967859,492.91713373307533,6,diffusion,0.0,9914130.0,67374.31192660551,174.62444,0.0,4,0.0,739,739,332664.06,9914130.0,67374.31192660551,124150.23,0.006032,0.00043120956979777537,0.00019174082195624138
diffusion_capped,CaseCryer_PR_StrictSphere_C5f_DiffusionCapped,7,33,nan,nan,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0,diffusion,0.0,0.0,0.0,0.0,0.0,4,0.0,739,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diffusion_capped,CaseCryer_PR_StrictSphere_C5f_DiffusionCapped,1,27,nan,nan,988.9307018727,982.9058318871334,1.3858523781361626e-16,87062.16666666667,988.9307018727,956.9796742605753,1,diffusion,0.0,9303218.0,63222.68433571187,131.20433,0.0,4,0.0,739,739,104721.72,9303218.0,63222.68433571187,104721.72,0.001005,0.0002660350628198168,0.0001851316627736859
diffusion_capped,CaseCryer_PR_StrictSphere_C5f_DiffusionCapped,1,27,nan,nan,839.7945952965,844.1475190402556,1.1790082677278143e-15,124611.17333333334,865.2804255917,850.2410199388801,2,diffusion,0.0,8270746.0,56206.22494053688,131.20799,0.0,4,0.0,739,739,128606.69,8270746.0,56206.22494053688,128606.69,0.002011,0.0003173803865998377,0.00014638499992505687
diffusion_capped,CaseCryer_PR_StrictSphere_C5f_DiffusionCapped,1,27,nan,nan,873.7557350171,873.5049739479442,2.23605278488046e-15,58745.916,875.3697756735,830.9734062210387,3,diffusion,0.0,7385601.0,50190.96839959226,131.21013,0.0,4,0.0,739,739,59201.492,7385601.0,50190.96839959226,59201.492,0.003016,0.0002579358115326637,9.541970078397646e-05
diffusion_capped,CaseCryer_PR_StrictSphere_C5f_DiffusionCapped,1,27,nan,nan,833.1270990416,844.5762120578297,8.47820189922979e-15,68804.81333333332,846.0686306143,821.5182783001677,4,diffusion,0.0,7814833.0,53107.937478763175,131.21042,0.0,4,0.0,739,739,36638.168,7814833.0,53107.937478763175,36638.168,0.004022,0.00024653394699585847,9.058713025123825e-05
diffusion_capped,CaseCryer_PR_StrictSphere_C5f_DiffusionCapped,1,27,nan,nan,813.472387629,864.4349063511999,2.547782804732422e-14,191115.80000000002,884.3851432529,838.4469459649931,5,diffusion,0.0,9009509.0,61226.70064559974,131.2054,0.0,4,0.0,739,739,129889.11,9009509.0,61226.70064559974,129889.11,0.005027,0.0007968380741142559,0.000234766133706721
diffusion_capped,CaseCryer_PR_StrictSphere_C5f_DiffusionCapped,1,27,nan,nan,902.1163510043,896.2242199342815,4.171742176967842e-14,179698.59333333335,941.452450205,859.8195448539333,6,diffusion,0.0,10279158.0,69854.9643221203,131.19539,0.0,4,0.0,739,739,158116.81,10279158.0,69854.9643221203,158116.81,0.006032,0.0007569891125179095,0.0003016996767269162
